order_id,customer_id,product_id,order_date,quantity,price
2145,75,9,2025-03-15,1,380.9
2146,389,31,2025-06-25,1,423.58
2147,173,1,2024-07-22,1,55.66
2148,106,23,2025-03-29,3,61.05
2149,494,27,2023-11-17,3,260.65
2150,438,39,2023-09-04,3,356.55
2151,38,38,2024-06-26,2,64.3
2152,477,6,2024-12-06,3,93.43
2153,332,10,2025-05-20,2,453.28
2154,130,2,2024-06-29,5,31.66
2155,225,19,2024-10-26,3,406.76
2156,283,36,2025-07-13,3,130.77
2157,243,7,2024-10-10,3,199.03
2158,44,37,2025-04-23,2,247.5
2159,96,34,2024-06-15,1,383.91
2160,317,49,2024-07-24,3,494.83
2161,381,49,2024-12-13,3,494.83
2162,148,18,2023-08-01,3,416.98
2163,453,36,2024-11-19,1,130.77
2164,351,33,2023-05-24,1,251.05
2165,422,31,2023-01-21,3,423.58
2166,200,34,2023-03-26,4,383.91
2167,325,8,2025-04-30,1,84.35
2168,90,4,2024-09-29,3,310.64
2169,80,7,2024-04-15,2,199.03
2170,125,10,2023-07-13,1,453.28
2171,83,45,2025-07-06,1,242.32
2172,107,38,2024-07-17,4,64.3
2173,4,22,2025-06-15,4,206.02
2174,469,20,2023-12-07,3,256.16
2175,462,43,2023-12-04,2,466.22
2176,313,40,2025-07-23,1,178.45
2177,457,5,2025-06-24,1,234.83
2178,122,39,2025-05-10,3,356.55
2179,454,15,2025-04-03,3,312.98
2180,22,46,2025-06-17,3,143.66
2181,496,22,2024-12-23,5,206.02
2182,411,44,2025-06-22,3,283.26
2183,78,10,2023-12-24,4,453.28
2184,11,16,2025-07-31,3,119.4
2185,273,15,2024-09-04,3,312.98
2186,36,15,2025-01-22,1,312.98
2187,236,16,2024-09-15,2,119.4
2188,225,13,2024-09-16,1,308.95
2189,389,42,2025-02-21,5,183.26
2190,200,49,2023-06-18,2,494.83
2191,4,46,2025-06-21,5,143.66
2192,100,35,2022-12-25,3,157.64
2193,351,21,2023-09-13,1,156.61
2194,200,20,2024-04-02,4,256.16
2195,168,3,2025-08-02,3,437.91
2196,28,1,2025-03-28,4,55.66
2197,178,8,2024-02-14,1,84.35
2198,244,36,2024-10-12,5,130.77
2199,350,8,2025-02-03,5,84.35
2200,109,8,2025-03-01,1,84.35
2201,98,7,2025-04-25,3,199.03
2202,8,5,2025-07-02,3,234.83
2203,28,43,2024-10-20,5,466.22
2204,382,15,2024-03-05,3,312.98
2205,430,15,2025-07-29,4,312.98
2206,345,21,2025-02-20,5,156.61
2207,316,14,2024-09-16,2,483.27
2208,273,46,2024-03-10,3,143.66
2209,355,15,2023-07-04,5,312.98
2210,141,19,2025-03-22,1,406.76
2211,171,6,2025-05-16,4,93.43
2212,250,42,2025-05-06,3,183.26
2213,366,7,2025-05-22,4,199.03
2214,351,11,2023-08-24,1,32.84
2215,6,32,2024-04-25,5,246.42
2216,37,39,2024-08-07,4,356.55
2217,338,37,2025-07-26,1,247.5
2218,78,1,2025-03-12,2,55.66
2219,317,27,2025-02-23,5,260.65
2220,326,46,2025-01-30,4,143.66
2221,243,49,2024-07-26,4,494.83
2222,400,26,2025-06-23,3,409.91
2223,465,2,2024-05-06,5,31.66
2224,194,46,2025-07-03,3,143.66
2225,227,37,2025-07-23,5,247.5
2226,47,13,2025-05-18,1,308.95
2227,304,26,2025-07-04,2,409.91
2228,8,25,2024-10-04,5,58.57
2229,305,36,2023-10-14,1,130.77
2230,209,42,2024-10-15,5,183.26
2231,242,48,2025-06-02,2,128.52
2232,468,4,2025-03-04,1,310.64
2233,319,29,2025-07-25,1,396.97
2234,164,37,2024-05-19,5,247.5
2235,254,15,2023-05-19,5,312.98
2236,307,31,2025-02-02,2,423.58
2237,384,3,2024-09-24,5,437.91
2238,225,34,2025-02-20,4,383.91
2239,217,1,2022-12-29,1,55.66
2240,284,3,2025-07-28,1,437.91
2241,175,7,2023-04-26,4,199.03
2242,361,48,2024-02-08,2,128.52
2243,475,21,2025-03-02,5,156.61
2244,51,24,2025-06-30,3,307.56
2245,207,16,2024-03-31,1,119.4
2246,460,7,2025-07-14,4,199.03
2247,57,26,2024-06-13,3,409.91
2248,235,49,2024-06-23,4,494.83
2249,145,40,2024-02-01,1,178.45
2250,465,24,2024-03-06,1,307.56
2251,207,36,2025-06-01,4,130.77
2252,449,23,2024-07-22,5,61.05
2253,242,15,2025-05-29,3,312.98
2254,185,29,2025-05-22,4,396.97
2255,396,25,2024-03-24,4,58.57
2256,95,47,2024-12-13,4,209.65
2257,138,49,2025-02-28,4,494.83
2258,98,41,2025-04-21,1,392.1
2259,86,28,2024-12-22,2,413.67
2260,101,48,2025-06-17,4,128.52
2261,181,50,2023-07-28,2,412.85
2262,368,27,2025-07-08,3,260.65
2263,312,30,2025-06-02,3,389.17
2264,20,49,2025-06-30,5,494.83
2265,299,18,2024-11-05,4,416.98
2266,179,3,2024-09-11,5,437.91
2267,250,33,2025-05-25,1,251.05
2268,464,4,2023-01-16,2,310.64
2269,287,50,2025-01-13,3,412.85
2270,158,29,2024-04-23,2,396.97
2271,8,26,2025-02-01,4,409.91
2272,187,29,2024-09-08,1,396.97
2273,83,10,2025-06-03,3,453.28
2274,136,35,2025-05-16,1,157.64
2275,360,31,2025-07-25,3,423.58
2276,89,17,2025-04-17,3,236.4
2277,463,11,2025-05-06,4,32.84
2278,329,50,2024-08-25,4,412.85
2279,491,17,2025-07-30,2,236.4
2280,127,34,2025-07-05,5,383.91
2281,133,27,2024-01-11,4,260.65
2282,99,44,2025-07-25,2,283.26
2283,11,28,2025-06-04,3,413.67
2284,257,6,2025-02-08,2,93.43
2285,424,18,2025-07-10,3,416.98
2286,420,4,2025-06-27,3,310.64
2287,271,49,2023-08-08,4,494.83
2288,28,7,2024-11-02,3,199.03
2289,422,13,2023-10-25,2,308.95
2290,261,9,2024-10-27,2,380.9
2291,179,22,2024-03-14,3,206.02
2292,292,32,2024-07-17,3,246.42
2293,463,6,2024-09-13,2,93.43
2294,455,1,2025-06-28,3,55.66
2295,489,32,2025-04-17,3,246.42
2296,363,4,2025-01-07,3,310.64
2297,423,8,2024-06-30,2,84.35
2298,221,30,2025-06-25,3,389.17
2299,78,9,2023-12-28,1,380.9
2300,23,1,2025-05-09,2,55.66
2301,489,1,2024-06-12,4,55.66
2302,415,16,2025-01-05,4,119.4
2303,325,24,2025-04-29,5,307.56
2304,95,37,2024-05-01,4,247.5
2305,248,50,2025-03-06,2,412.85
2306,161,18,2024-09-06,5,416.98
2307,100,21,2025-02-03,2,156.61
2308,228,34,2025-02-28,4,383.91
2309,341,7,2024-10-01,4,199.03
2310,330,28,2023-09-06,4,413.67
2311,135,34,2024-06-19,3,383.91
2312,215,49,2025-05-06,3,494.83
2313,109,30,2024-11-21,4,389.17
2314,245,35,2024-05-16,4,157.64
2315,96,50,2024-09-09,2,412.85
2316,88,44,2024-07-17,2,283.26
2317,17,13,2025-06-16,4,308.95
2318,337,2,2024-11-29,2,31.66
2319,99,24,2024-04-21,3,307.56
2320,104,46,2025-07-18,3,143.66
2321,351,7,2023-08-29,5,199.03
2322,62,8,2025-05-11,3,84.35
2323,85,3,2025-04-22,4,437.91
2324,422,3,2025-06-04,4,437.91
2325,484,50,2024-03-27,5,412.85
2326,264,17,2025-06-30,1,236.4
2327,450,2,2024-06-25,2,31.66
2328,428,27,2024-05-31,3,260.65
2329,379,21,2025-06-19,3,156.61
2330,401,31,2025-01-13,4,423.58
2331,127,4,2025-07-06,4,310.64
2332,107,26,2025-05-13,1,409.91
2333,377,35,2025-01-20,2,157.64
2334,166,27,2025-02-23,5,260.65
2335,120,21,2024-04-21,4,156.61
2336,198,41,2022-11-17,5,392.1
2337,54,20,2025-04-25,5,256.16
2338,127,30,2025-02-05,5,389.17
2339,190,26,2025-07-26,3,409.91
2340,187,15,2024-08-27,3,312.98
2341,44,30,2025-05-30,2,389.17
2342,422,37,2023-09-30,4,247.5
2343,26,14,2024-05-22,3,483.27
2344,476,16,2025-01-19,4,119.4
2345,105,46,2025-05-18,2,143.66
2346,222,43,2025-05-09,2,466.22
2347,39,5,2023-06-01,5,234.83
2348,377,36,2025-04-20,3,130.77
2349,130,42,2025-05-14,5,183.26
2350,384,40,2024-03-18,1,178.45
2351,270,34,2025-02-03,2,383.91
2352,217,29,2024-01-26,1,396.97
2353,393,50,2024-07-01,3,412.85
2354,292,14,2025-02-13,4,483.27
2355,170,50,2025-07-13,3,412.85
2356,130,47,2023-10-20,2,209.65
2357,188,42,2024-07-01,5,183.26
2358,320,45,2025-07-01,1,242.32
2359,45,11,2024-11-25,3,32.84
2360,148,39,2024-07-11,4,356.55
2361,158,10,2024-01-26,3,453.28
2362,43,31,2024-04-05,3,423.58
2363,52,1,2024-10-16,2,55.66
2364,229,46,2025-05-17,5,143.66
2365,139,42,2023-11-16,3,183.26
2366,178,37,2024-01-09,2,247.5
2367,375,8,2024-05-09,3,84.35
2368,27,10,2025-06-04,5,453.28
2369,314,48,2025-02-03,2,128.52
2370,428,31,2024-03-24,1,423.58
2371,185,1,2024-11-15,4,55.66
2372,184,22,2025-06-15,2,206.02
2373,288,34,2025-07-18,4,383.91
2374,69,12,2024-08-14,4,317.1
2375,175,27,2025-05-01,1,260.65
2376,353,31,2023-11-30,3,423.58
2377,370,31,2024-04-10,5,423.58
2378,22,37,2025-05-15,3,247.5
2379,365,7,2023-09-17,2,199.03
2380,294,30,2025-05-06,3,389.17
2381,222,27,2024-05-26,3,260.65
2382,153,25,2025-03-02,5,58.57
2383,116,5,2024-10-10,2,234.83
2384,202,33,2025-03-17,5,251.05
2385,122,4,2024-08-13,3,310.64
2386,76,35,2025-07-19,2,157.64
2387,457,7,2025-04-10,1,199.03
2388,219,8,2025-01-09,3,84.35
2389,418,28,2024-09-05,3,413.67
2390,425,5,2025-03-07,2,234.83
2391,294,11,2025-05-31,2,32.84
2392,1,31,2025-02-12,4,423.58
2393,431,33,2025-05-04,2,251.05
2394,305,32,2025-07-11,4,246.42
2395,53,44,2025-07-07,3,283.26
2396,204,35,2025-07-25,5,157.64
2397,431,35,2025-06-23,1,157.64
2398,300,47,2024-06-16,2,209.65
2399,234,28,2024-05-22,4,413.67
2400,342,45,2024-07-12,2,242.32
2401,12,23,2024-05-30,2,61.05
2402,4,10,2025-07-21,3,453.28
2403,80,9,2024-01-29,5,380.9
2404,85,1,2025-07-09,1,55.66
2405,218,29,2025-07-21,1,396.97
2406,331,12,2025-03-15,3,317.1
2407,232,1,2025-07-20,1,55.66
2408,176,7,2025-03-11,2,199.03
2409,397,49,2024-08-13,3,494.83
2410,38,21,2024-10-28,3,156.61
2411,358,1,2024-06-03,5,55.66
2412,389,34,2025-06-06,2,383.91
2413,283,16,2025-07-16,1,119.4
2414,388,4,2024-09-29,4,310.64
2415,86,16,2025-03-06,1,119.4
2416,382,48,2024-10-03,4,128.52
2417,107,19,2023-06-09,2,406.76
2418,483,26,2024-02-07,2,409.91
2419,131,36,2023-08-11,4,130.77
2420,327,43,2023-05-08,4,466.22
2421,258,24,2025-06-14,4,307.56
2422,11,36,2025-04-03,1,130.77
2423,448,11,2024-05-03,1,32.84
2424,337,3,2025-03-04,2,437.91
2425,364,4,2025-07-15,2,310.64
2426,327,37,2022-11-07,4,247.5
2427,167,23,2025-07-20,1,61.05
2428,400,36,2025-07-19,4,130.77
2429,57,9,2024-12-16,1,380.9
2430,136,9,2024-12-17,2,380.9
2431,20,33,2025-07-18,1,251.05
2432,164,22,2024-04-16,5,206.02
2433,376,17,2025-03-13,4,236.4
2434,103,15,2025-07-05,4,312.98
2435,88,22,2024-02-22,4,206.02
2436,124,46,2025-03-13,1,143.66
2437,441,5,2023-09-26,5,234.83
2438,496,42,2025-01-23,2,183.26
2439,353,45,2025-06-24,4,242.32
2440,499,3,2025-05-10,3,437.91
2441,448,41,2025-02-12,2,392.1
2442,323,26,2024-03-07,2,409.91
2443,220,16,2025-07-04,1,119.4
2444,233,17,2024-06-04,5,236.4
2445,480,10,2024-09-13,3,453.28
2446,287,48,2025-07-21,1,128.52
2447,497,9,2023-07-02,5,380.9
2448,172,49,2025-04-19,2,494.83
2449,79,5,2023-01-10,2,234.83
2450,250,18,2025-05-01,1,416.98
2451,20,41,2025-07-09,3,392.1
2452,443,7,2025-01-11,5,199.03
2453,429,36,2024-08-12,3,130.77
2454,111,39,2023-08-27,1,356.55
2455,4,48,2025-07-18,3,128.52
2456,199,50,2025-05-25,1,412.85
2457,489,28,2025-03-18,2,413.67
2458,126,18,2025-07-28,2,416.98
2459,159,7,2024-10-14,3,199.03
2460,491,34,2025-07-19,2,383.91
2461,462,35,2024-06-19,5,157.64
2462,65,33,2025-02-01,2,251.05
2463,47,14,2025-03-07,5,483.27
2464,268,6,2023-03-13,3,93.43
2465,446,5,2024-07-25,3,234.83
2466,421,34,2025-06-30,2,383.91
2467,283,19,2024-11-16,5,406.76
2468,98,50,2025-06-18,5,412.85
2469,183,32,2025-07-12,1,246.42
2470,46,33,2024-05-26,5,251.05
2471,246,37,2024-06-19,2,247.5
2472,394,47,2024-01-03,5,209.65
2473,156,42,2025-06-11,5,183.26
2474,370,35,2025-02-10,3,157.64
2475,173,28,2024-08-02,4,413.67
2476,250,13,2025-06-04,3,308.95
2477,137,22,2025-05-28,3,206.02
2478,208,47,2024-11-13,2,209.65
2479,417,15,2025-07-24,1,312.98
2480,206,47,2023-10-25,4,209.65
2481,223,23,2024-12-29,4,61.05
2482,89,49,2025-07-16,4,494.83
2483,303,38,2022-11-27,5,64.3
2484,336,24,2025-03-07,2,307.56
2485,389,49,2025-05-29,5,494.83
2486,296,1,2024-09-25,5,55.66
2487,131,43,2023-03-15,2,466.22
2488,324,14,2025-01-12,4,483.27
2489,442,37,2025-04-24,3,247.5
2490,293,38,2025-06-12,4,64.3
2491,48,31,2025-06-08,5,423.58
2492,166,1,2023-07-01,3,55.66
2493,242,20,2025-07-24,2,256.16
2494,307,45,2025-07-24,4,242.32
2495,198,9,2022-12-02,1,380.9
2496,249,9,2025-03-02,2,380.9
2497,168,36,2025-08-01,4,130.77
2498,370,18,2023-10-03,5,416.98
2499,100,17,2023-02-26,3,236.4
2500,207,19,2025-02-22,3,406.76
2501,432,6,2025-05-02,5,93.43
2502,7,11,2022-11-11,1,32.84
2503,105,8,2025-07-26,1,84.35
2504,267,16,2022-09-22,5,119.4
2505,202,41,2024-11-01,1,392.1
2506,345,14,2025-05-09,2,483.27
2507,130,11,2024-12-17,4,32.84
2508,207,21,2024-06-21,3,156.61
2509,101,20,2025-03-12,4,256.16
2510,322,48,2024-12-21,1,128.52
2511,72,24,2025-05-11,1,307.56
2512,440,20,2025-03-14,3,256.16
2513,274,24,2025-04-04,2,307.56
2514,275,44,2023-10-03,4,283.26
2515,295,32,2024-03-16,3,246.42
2516,328,18,2025-07-05,5,416.98
2517,145,6,2025-02-16,3,93.43
2518,116,32,2023-03-21,2,246.42
2519,97,43,2023-11-25,1,466.22
2520,352,6,2025-06-18,5,93.43
2521,413,40,2024-05-16,4,178.45
2522,480,43,2024-11-22,3,466.22
2523,343,25,2024-12-03,3,58.57
2524,400,6,2025-07-06,2,93.43
2525,188,42,2025-05-10,3,183.26
2526,475,32,2024-11-08,2,246.42
2527,468,14,2024-07-12,2,483.27
2528,372,5,2022-12-28,1,234.83
2529,430,16,2025-07-09,1,119.4
2530,469,23,2024-10-03,2,61.05
2531,13,28,2025-04-25,1,413.67
2532,17,1,2025-07-30,1,55.66
2533,452,12,2024-12-26,4,317.1
2534,92,34,2025-01-01,4,383.91
2535,311,26,2024-10-01,2,409.91
2536,45,16,2024-06-17,1,119.4
2537,355,11,2024-10-07,4,32.84
2538,47,8,2025-03-17,4,84.35
2539,182,16,2024-06-17,5,119.4
2540,205,23,2022-09-24,1,61.05
2541,406,7,2024-11-03,5,199.03
2542,237,10,2025-07-13,5,453.28
2543,311,16,2024-09-03,4,119.4
2544,257,36,2024-07-02,3,130.77
2545,146,46,2024-08-19,3,143.66
2546,329,47,2024-10-29,3,209.65
2547,190,13,2025-06-20,1,308.95
2548,243,40,2025-04-13,2,178.45
2549,312,6,2023-10-24,5,93.43
2550,23,44,2025-03-26,5,283.26
2551,48,22,2025-04-05,3,206.02
2552,121,14,2025-06-09,3,483.27
2553,131,9,2025-06-06,2,380.9
2554,256,40,2024-12-22,3,178.45
2555,201,13,2025-03-11,2,308.95
2556,275,1,2024-09-25,5,55.66
2557,497,45,2024-08-22,4,242.32
2558,414,23,2024-09-26,3,61.05
2559,47,25,2024-12-19,4,58.57
2560,210,4,2023-10-12,4,310.64
2561,93,4,2025-04-07,2,310.64
2562,222,36,2025-03-19,1,130.77
2563,55,11,2024-01-29,5,32.84
2564,163,47,2024-06-23,3,209.65
2565,480,3,2025-04-29,4,437.91
2566,26,6,2025-05-12,1,93.43
2567,424,41,2025-07-27,4,392.1
2568,192,24,2023-07-23,5,307.56
2569,273,49,2024-11-02,2,494.83
2570,381,1,2025-07-30,1,55.66
2571,429,12,2024-07-20,3,317.1
2572,351,2,2024-06-06,2,31.66
2573,278,29,2024-10-21,4,396.97
2574,8,26,2025-05-25,2,409.91
2575,247,15,2025-06-16,5,312.98
2576,486,38,2024-09-22,1,64.3
2577,180,19,2023-11-28,3,406.76
2578,135,36,2024-03-15,1,130.77
2579,20,20,2025-07-21,2,256.16
2580,209,48,2025-02-19,3,128.52
2581,332,19,2023-09-11,4,406.76
2582,198,30,2023-10-29,1,389.17
2583,485,7,2025-05-22,2,199.03
2584,243,19,2025-05-12,4,406.76
2585,352,44,2025-06-15,3,283.26
2586,422,13,2025-06-01,2,308.95
2587,163,35,2024-12-15,5,157.64
2588,35,43,2025-05-09,5,466.22
2589,358,5,2025-03-29,4,234.83
2590,364,37,2025-07-08,1,247.5
2591,403,40,2025-02-20,2,178.45
2592,486,26,2024-10-12,5,409.91
2593,11,15,2025-07-24,5,312.98
2594,257,3,2024-02-12,5,437.91
2595,383,25,2024-12-14,2,58.57
2596,232,6,2025-08-02,2,93.43
2597,303,8,2023-11-30,4,84.35
2598,164,44,2024-12-01,3,283.26
2599,134,50,2024-04-11,4,412.85
2600,388,49,2023-06-12,5,494.83
2601,22,39,2025-06-05,2,356.55
2602,355,50,2025-01-06,3,412.85
2603,148,19,2023-11-20,2,406.76
2604,412,35,2024-04-02,3,157.64
2605,124,19,2024-11-13,1,406.76
2606,104,6,2025-05-16,3,93.43
2607,276,19,2024-09-24,2,406.76
2608,492,5,2025-07-06,1,234.83
2609,264,19,2025-06-12,4,406.76
2610,346,8,2023-09-12,5,84.35
2611,364,45,2025-06-25,5,242.32
2612,442,17,2025-04-03,5,236.4
2613,407,27,2024-06-22,5,260.65
2614,193,12,2023-10-14,3,317.1
2615,260,1,2024-11-22,5,55.66
2616,236,19,2025-03-19,3,406.76
2617,147,14,2025-04-26,3,483.27
2618,118,36,2025-06-25,4,130.77
2619,468,45,2024-06-14,5,242.32
2620,404,8,2024-12-07,5,84.35
2621,50,37,2024-08-27,3,247.5
2622,241,20,2025-05-25,4,256.16
2623,187,45,2024-08-14,3,242.32
2624,121,19,2025-04-29,1,406.76
2625,164,19,2025-07-08,3,406.76
2626,251,25,2023-10-07,3,58.57
2627,498,40,2024-06-27,3,178.45
2628,428,45,2025-02-17,4,242.32
2629,454,5,2023-08-19,5,234.83
2630,54,43,2024-09-19,3,466.22
2631,306,17,2025-07-30,1,236.4
2632,269,32,2025-07-27,3,246.42
2633,398,2,2025-04-18,1,31.66
2634,433,15,2023-11-30,2,312.98
2635,244,23,2025-06-15,1,61.05
2636,70,39,2024-04-02,2,356.55
2637,439,12,2025-04-04,1,317.1
2638,289,3,2024-09-12,3,437.91
2639,305,49,2023-12-02,4,494.83
2640,431,27,2025-05-20,4,260.65
2641,232,43,2025-08-02,2,466.22
2642,363,37,2023-10-05,5,247.5
2643,274,2,2024-10-11,4,31.66
2644,195,44,2025-02-28,4,283.26
2645,167,20,2025-08-02,4,256.16
2646,117,47,2025-05-21,2,209.65
2647,209,8,2025-02-23,4,84.35
2648,61,2,2025-04-24,4,31.66
2649,12,46,2025-01-10,1,143.66
2650,386,21,2025-07-19,4,156.61
2651,4,8,2025-07-25,5,84.35
2652,79,13,2023-03-24,5,308.95
2653,390,12,2024-03-25,4,317.1
2654,157,18,2025-07-10,1,416.98
2655,416,18,2024-10-15,5,416.98
2656,369,18,2024-11-07,1,416.98
2657,51,50,2025-04-13,2,412.85
2658,372,29,2024-12-26,3,396.97
2659,7,7,2022-11-08,1,199.03
2660,126,45,2025-06-30,3,242.32
2661,436,21,2025-04-09,1,156.61
2662,329,22,2025-04-14,3,206.02
2663,429,34,2025-07-30,3,383.91
2664,70,8,2025-07-27,4,84.35
2665,356,4,2025-04-11,1,310.64
2666,314,37,2025-07-10,5,247.5
2667,298,15,2025-05-15,2,312.98
2668,328,18,2025-04-07,2,416.98
2669,102,6,2025-04-28,2,93.43
2670,344,24,2023-05-25,4,307.56
2671,101,6,2025-06-29,5,93.43
2672,297,41,2024-05-04,1,392.1
2673,126,12,2025-07-15,5,317.1
2674,358,34,2024-06-12,1,383.91
2675,80,47,2025-08-02,5,209.65
2676,407,13,2024-01-19,2,308.95
2677,353,5,2024-02-16,4,234.83
2678,273,35,2023-04-28,4,157.64
2679,72,41,2025-06-02,2,392.1
2680,404,47,2025-02-26,3,209.65
2681,188,1,2025-06-20,3,55.66
2682,320,31,2025-05-05,3,423.58
2683,206,41,2024-11-09,3,392.1
2684,136,44,2025-04-15,1,283.26
2685,223,34,2023-06-24,1,383.91
2686,349,19,2025-02-07,2,406.76
2687,93,18,2025-06-02,4,416.98
2688,390,18,2023-07-01,1,416.98
2689,319,48,2025-02-18,5,128.52
2690,444,43,2025-03-21,5,466.22
2691,431,12,2025-07-02,1,317.1
2692,397,9,2024-06-30,5,380.9
2693,455,44,2024-02-15,5,283.26
2694,478,13,2025-02-23,1,308.95
2695,411,21,2025-06-14,3,156.61
2696,172,49,2024-11-07,5,494.83
2697,62,15,2025-07-23,5,312.98
2698,467,11,2024-06-04,4,32.84
2699,336,45,2024-11-05,5,242.32
2700,440,17,2023-12-28,5,236.4
2701,43,22,2024-10-26,5,206.02
2702,385,9,2025-02-17,5,380.9
2703,403,41,2024-12-14,1,392.1
2704,367,44,2025-02-09,2,283.26
2705,281,4,2025-07-13,1,310.64
2706,118,13,2024-03-09,1,308.95
2707,49,26,2025-04-20,2,409.91
2708,7,44,2024-07-14,4,283.26
2709,291,33,2025-03-24,3,251.05
2710,243,39,2024-09-01,3,356.55
2711,254,20,2024-10-21,4,256.16
2712,4,41,2025-07-30,4,392.1
2713,253,2,2023-10-20,2,31.66
2714,397,30,2025-01-27,4,389.17
2715,270,31,2024-12-16,2,423.58
2716,68,50,2024-09-30,5,412.85
2717,449,11,2024-07-01,3,32.84
2718,404,26,2023-07-06,5,409.91
2719,343,30,2024-04-12,5,389.17
2720,158,31,2025-07-15,5,423.58
2721,250,50,2025-06-25,2,412.85
2722,217,14,2024-10-02,3,483.27
2723,436,1,2024-12-07,5,55.66
2724,212,42,2025-07-03,4,183.26
2725,491,7,2025-06-14,2,199.03
2726,228,49,2024-11-20,4,494.83
2727,385,3,2025-07-08,5,437.91
2728,304,22,2025-07-06,4,206.02
2729,254,25,2023-12-05,2,58.57
2730,394,40,2024-10-11,1,178.45
2731,362,45,2024-11-08,3,242.32
2732,485,41,2024-05-09,2,392.1
2733,354,34,2025-01-14,1,383.91
2734,387,2,2025-06-10,3,31.66
2735,31,24,2025-07-12,3,307.56
2736,5,39,2023-11-01,5,356.55
2737,380,4,2024-12-16,5,310.64
2738,27,23,2025-05-28,4,61.05
2739,199,21,2025-07-16,2,156.61
2740,171,33,2025-05-14,1,251.05
2741,311,39,2024-04-03,2,356.55
2742,68,21,2024-03-05,3,156.61
2743,376,9,2025-02-02,5,380.9
2744,461,29,2025-04-25,3,396.97
2745,167,34,2025-07-22,4,383.91
2746,329,48,2024-08-01,1,128.52
2747,50,34,2025-04-08,2,383.91
2748,392,34,2025-06-24,3,383.91
2749,480,50,2024-08-09,3,412.85
2750,62,28,2025-01-02,2,413.67
2751,418,46,2025-07-28,2,143.66
2752,441,22,2024-12-21,4,206.02
2753,398,31,2025-06-10,3,423.58
2754,402,3,2024-01-26,3,437.91
2755,377,27,2025-05-07,2,260.65
2756,397,47,2025-07-24,3,209.65
2757,112,46,2024-04-05,3,143.66
2758,348,20,2024-12-18,4,256.16
2759,421,15,2024-12-11,1,312.98
2760,369,30,2023-03-15,4,389.17
2761,30,25,2025-06-11,3,58.57
2762,151,13,2025-06-01,2,308.95
2763,493,12,2024-11-24,1,317.1
2764,389,3,2025-07-28,3,437.91
2765,299,29,2024-12-29,5,396.97
2766,101,8,2025-02-19,4,84.35
2767,174,14,2024-11-30,4,483.27
2768,305,39,2024-09-14,3,356.55
2769,232,12,2025-07-31,2,317.1
2770,109,21,2025-03-23,4,156.61
2771,336,44,2024-02-13,4,283.26
2772,490,29,2024-10-18,3,396.97
2773,87,35,2025-06-14,4,157.64
2774,90,3,2024-11-04,3,437.91
2775,124,6,2024-10-09,2,93.43
2776,256,26,2025-04-24,2,409.91
2777,98,14,2025-04-04,4,483.27
2778,287,41,2025-07-11,4,392.1
2779,346,16,2024-08-11,5,119.4
2780,148,21,2024-02-14,1,156.61
2781,313,41,2025-05-22,1,392.1
2782,413,18,2024-01-25,4,416.98
2783,144,5,2025-06-29,4,234.83
2784,161,28,2024-06-01,3,413.67
2785,116,7,2025-05-02,4,199.03
2786,37,5,2025-06-02,5,234.83
2787,363,17,2024-09-04,2,236.4
2788,73,39,2024-06-24,4,356.55
2789,32,43,2024-03-03,5,466.22
2790,15,24,2024-10-04,1,307.56
2791,134,42,2024-10-31,3,183.26
2792,21,47,2024-05-28,4,209.65
2793,323,20,2024-03-02,2,256.16
2794,485,39,2023-06-04,2,356.55
2795,97,40,2024-12-16,3,178.45
2796,426,39,2024-07-17,4,356.55
2797,207,24,2024-08-13,5,307.56
2798,354,31,2023-12-04,3,423.58
2799,270,47,2024-11-03,5,209.65
2800,277,14,2025-07-26,5,483.27
2801,338,5,2024-05-24,1,234.83
2802,76,49,2025-05-28,1,494.83
2803,149,50,2024-06-21,5,412.85
2804,490,49,2025-04-20,3,494.83
2805,407,36,2024-01-25,2,130.77
2806,288,16,2025-07-12,3,119.4
2807,390,36,2023-01-14,2,130.77
2808,194,39,2025-07-26,2,356.55
2809,126,30,2025-06-25,1,389.17
2810,107,23,2023-10-31,5,61.05
2811,329,42,2024-02-26,2,183.26
2812,434,18,2025-05-16,4,416.98
2813,384,27,2024-04-18,5,260.65
2814,336,39,2024-07-06,2,356.55
2815,145,43,2025-05-14,1,466.22
2816,121,38,2025-03-22,5,64.3
2817,245,3,2025-01-27,1,437.91
2818,368,3,2025-06-21,4,437.91
2819,237,44,2025-07-23,5,283.26
2820,194,19,2025-05-18,5,406.76
2821,332,47,2023-04-19,1,209.65
2822,370,8,2025-04-11,1,84.35
2823,76,28,2025-05-28,1,413.67
2824,333,2,2023-11-14,5,31.66
2825,19,20,2025-04-24,2,256.16
2826,258,9,2024-09-16,3,380.9
2827,174,45,2024-03-27,5,242.32
2828,382,3,2024-12-30,2,437.91
2829,496,12,2025-06-24,5,317.1
2830,346,36,2025-02-17,4,130.77
2831,40,50,2025-01-11,3,412.85
2832,359,35,2024-12-26,2,157.64
2833,392,35,2025-02-04,3,157.64
2834,9,28,2025-06-04,5,413.67
2835,389,29,2025-04-07,1,396.97
2836,171,28,2025-05-20,4,413.67
2837,407,5,2023-09-27,5,234.83
2838,407,43,2023-07-08,1,466.22
2839,39,9,2024-04-15,1,380.9
2840,368,6,2025-06-17,1,93.43
2841,83,44,2025-05-30,2,283.26
2842,190,7,2025-07-02,2,199.03
